BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
150740004106,"ТОО ""DELTA PROJECT""",41201,Строительство жилых зданий,711110000,"г.Астана, РАЙОН ""АЛМАТЫ""",110,Малое предприятие (от 6 до 10 чел.)
150740004116,"ТОО ""МЕДЕУСТРОЙСЕРВИС""",41201,Строительство жилых зданий,711110000,"г.Астана, РАЙОН ""АЛМАТЫ""",110,Малое предприятие (от 6 до 10 чел.)
150740004126,"ТОО ""OMEGA ENGINEERING""",41201,Строительство жилых зданий,711110000,"г.Астана, РАЙОН ""АЛМАТЫ""",110,Малое предприятие (от 6 до 10 чел.)
150740004136,"ТОО ""САРЫАРКА СТРОЙМОНТАЖ""",41201,Строительство жилых зданий,711110000,"г.Астана, РАЙОН ""АЛМАТЫ""",110,Малое предприятие (от 6 до 10 чел.)
150740004146,"ТОО ""КАЗСТРОЙПРОЕКТ-НС""",41201,Строительство жилых зданий,711110000,"г.Астана, РАЙОН ""АЛМАТЫ""",110,Малое предприятие (от 6 до 10 чел.)
150740004156,"ТОО ""АДАЛ ҚҰРЫЛЫС-2015""",41201,Строительство жилых зданий,711110000,"г.Астана, РАЙОН ""АЛМАТЫ""",110,Малое предприятие (от 6 до 10 чел.)
150740004176,"ТОО ""ARCHITEC BUILDING GROUP""",41201,Строительство жилых зданий,711210000,"г.Астана, РАЙОН ""ЕСИЛЬ""",105,Малое предприятие (от 0 до 5 чел.)
150740004275,"ТОО ""СТРОЙ HOUSE""",41100,Разработка строительных проектов,551010000,Павлодарская область г. ПАВЛОДАР,110,Малое предприятие (от 6 до 10 чел.)
150740004443,"ТОО ""ALIA-NUR""",41201,Строительство жилых зданий,311010000,Жамбылская область г. ТАРАЗ,105,Малое предприятие (от 0 до 5 чел.)
150740004463,"ТОО ""BROTHER GROUP""",43390,Прочие отделочные работы,431010000,Кызылординская область г. КЫЗЫЛОРДА,105,Малое предприятие (от 0 до 5 чел.)
150740004562,"ТОО""KAZ EKOLOG DAMU"" (КАЗ ЭКОЛОГ ДАМУ)",42990,"Строительство прочих инженерных сооружений, не включенных в другие группировки",711310000,"г.Астана, РАЙОН ""САРЫАРКА""",105,Малое предприятие (от 0 до 5 чел.)
150740004621,"ТОО ""BIS CONSTRACTION""",41201,Строительство жилых зданий,711110000,"г.Астана, РАЙОН ""АЛМАТЫ""",105,Малое предприятие (от 0 до 5 чел.)
150740004681,"ТОО ""VENTANA PLAST PV""",41100,Разработка строительных проектов,551010000,Павлодарская область г. ПАВЛОДАР,105,Малое предприятие (от 0 до 5 чел.)
150740004720,"ТОО ""РИМ-7-СЕРВИС""",41201,Строительство жилых зданий,551610000,Павлодарская область г. АКСУ,115,Малое предприятие (от 11 до 15 чел.)
150740005035,"ТОО ""KABSUL SERVICE""",41201,Строительство жилых зданий,751510000,г.Алматы ЖЕТЫСУСКИЙ РАЙОН,105,Малое предприятие (от 0 до 5 чел.)
150740005095,"ТОО ""ЖАНКЕЛДИ CITY""",41201,Строительство жилых зданий,151010000,Актюбинская область г. АКТОБЕ,105,Малое предприятие (от 0 до 5 чел.)
150740005263,"ТОО ""СТРОЙ БИЗНЕС ИНВЕСТ""",42990,"Строительство прочих инженерных сооружений, не включенных в другие группировки",711110000,"г.Астана, РАЙОН ""АЛМАТЫ""",105,Малое предприятие (от 0 до 5 чел.)
150740005322,"ТОО ""ПРОМСТРОЙАКТОБЕ""",41201,Строительство жилых зданий,151010000,Актюбинская область г. АКТОБЕ,105,Малое предприятие (от 0 до 5 чел.)
150740005491,"ТОО ""ЖАУЛЫ-С""",41201,Строительство жилых зданий,473630100,Мангистауская область С.БЕЙНЕУ,150,Малое предприятие (от 41 до 50 чел.)
150740005550,"ТОО ""CLIMATE SERVICES ENGINEERING LTD""",43220,"Монтаж систем водоснабжения, отопления и кондиционирования воздуха",231010000,Атырауская область г. АТЫРАУ,110,Малое предприятие (от 6 до 10 чел.)
150740005818,"ТОО ""KZ-АСТАНАСТРОЙ""",41201,Строительство жилых зданий,711310000,"г.Астана, РАЙОН ""САРЫАРКА""",150,Малое предприятие (от 41 до 50 чел.)
150740005987,"ТОО ""ЭЛИТ ЖИЛСТРОЙ""",43390,Прочие отделочные работы,511011100,Южно-Казахстанская область АБАЙСКИЙ РАЙОН,105,Малое предприятие (от 0 до 5 чел.)
150740006112,"ТОО ""БК-ГАРАНТ""",43210,Электротехнические и монтажные работы,391010000,Костанайская область г. КОСТАНАЙ,105,Малое предприятие (от 0 до 5 чел.)
150740006172,"ТОО ""ЭДЕМ&CO""",43298,Прочие строительно-монтажные работы,195020100,Алматинская область г. УШТОБЕ,110,Малое предприятие (от 6 до 10 чел.)
150740006320,"ТОО ""МАКС ПРОЕКТ СЕРВИС""",43298,Прочие строительно-монтажные работы,711310000,"г.Астана, РАЙОН ""САРЫАРКА""",110,Малое предприятие (от 6 до 10 чел.)
150740006509,"ТОО ""AGRI NAVIGATOR (АГРИ НАВИГАТОР)""",43298,Прочие строительно-монтажные работы,751310000,г.Алматы АУЭЗОВСКИЙ РАЙОН,150,Малое предприятие (от 41 до 50 чел.)
