BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
000940000894,"ТОО ""ТАЗАЛЫК-2012""",38110,Сбор неопасных отходов,391010000,г. Костанай,305,Крупное предприятие (251 - 500 чел.)
000940001466,"ТОО ""БАХЫТ-МУНАЙ""",46716,Оптовая торговля автомобильным бензином,391010000,г. Костанай,305,Крупное предприятие (251 - 500 чел.)
010140003603,"ТОО ""АМАН-ТЕРСЕК""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",393631100,с. АМАНКАРАГАЙ,305,Крупное предприятие (251 - 500 чел.)
010340000270,"ТОО ""АБЗ ПЛЮС""",23632,Производство асфальтобетона,391010000,г. Костанай,305,Крупное предприятие (251 - 500 чел.)
011241001004,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМIР ЖОЛЫ""-""Костанайская ДИСТАНЦИЯ ЭЛЕКТРОСНАБЖЕНИЯ""",52211,Эксплуатация железных дорог,391010000,г. Костанай,305,Крупное предприятие (251 - 500 чел.)
011241001292,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМIР ЖОЛЫ""-""Костанайская ДИСТАНЦИЯ ПУТИ""",49200,Грузовой железнодорожный транспорт,391010000,г. Костанай,305,Крупное предприятие (251 - 500 чел.)
020440002083,"ТОО ""ВОСТОК-1""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",395655100,с. МИХАЙЛОВКА,305,Крупное предприятие (251 - 500 чел.)
020440004109,"ТОО ""КАРАМАН - К""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",395236100,с. ВОСТОК,305,Крупное предприятие (251 - 500 чел.)
030441000450,"Костанайский ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""АГРОМАШХОЛДИНГ""",28302,Производство сельскохозяйственных машин,391010000,г. Костанай,305,Крупное предприятие (251 - 500 чел.)
030640000175,"ТОО ""ТРАНСРЕМВАГОН""",33171,Ремонт подвижного состава железных дорог,392410000,г. Рудный,305,Крупное предприятие (251 - 500 чел.)
031140001158,"ТОО ""ЦВЕТНАЯ""",47731,Розничная торговля фармацевтическими товарами в специализированных магазинах,392410000,г. Рудный,305,Крупное предприятие (251 - 500 чел.)
040240003157,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""Костанайский ОБЛАСТНОЙ ОНКОЛОГИЧЕСКИЙ ДИСПАНСЕР"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА Костанайской области",86101,Деятельность больниц широкого профиля и специализированных больниц,391010000,г. Костанай,305,Крупное предприятие (251 - 500 чел.)
040240004086,"ТОО ""БОЛАШАҚ А""",33171,Ремонт подвижного состава железных дорог,393633100,п. КУШМУРУН,305,Крупная компания (251 - 500 чел.)
050141002241,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА "" НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""КУШМУРУНСКАЯ ДИСТАНЦИЯ СИГНАЛИЗАЦИИ И СВЯЗИ""",52211,Эксплуатация железных дорог,393633100,п. КУШМУРУН,305,Крупное предприятие (251 - 500 чел.)
050240004315,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""Костанайская ОБЛАСТНАЯ ДЕТСКАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА Костанайской области",86101,Деятельность больниц широкого профиля и специализированных больниц,391010000,г. Костанай,305,Крупное предприятие (251 - 500 чел.)
050340001522,"ТОО ""ТЕПЛОСЕТЬ-ХОЛДИНГ""",33125,Ремонт и техническое обслуживание прочих машин и оборудования специального назначения,391010000,г. Костанай,305,Крупная компания (251 - 500 чел.)
050340005901,"ТОО ""КУЛЬТУРНО-РАЗВЛЕКАТЕЛЬНЫЙ ЦЕНТР ""ГОРНЯК""",56100,Рестораны и услуги по доставке продуктов питания,392410000,г. Рудный,305,Крупное предприятие (251 - 500 чел.)
050640002591,"ТОО ""РУДНЕНСКИЙ КАЗМЕХАНОМОНТАЖ""",43298,Прочие строительно-монтажные работы,392410000,г. Рудный,305,Крупное предприятие (251 - 500 чел.)
051240005039,"ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""БОЛЬШЕВИЧКА""",14120,Производство спецодежды,391010000,г. Костанай,305,Крупное предприятие (251 - 500 чел.)
060240005098,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""КОСТАНАЙЮЖЭЛЕКТРОСЕРВИС"" УПРАВЛЕНИЯ ЭНЕРГЕТИКИ И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АКИМАТА Костанайской области""",35130,Распределение электроэнергии,391610000,г. Аркалык,305,Крупное предприятие (251 - 500 чел.)
060440003425,"АО ""КОМСОМОЛЬСКАЯ ПТИЦЕФАБРИКА""",01473,"Производство смешанное, мясо-яичное",395030100,п. Карабалык,305,Крупная компания (251 - 500 чел.)
