BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
020240003262,"ГОС. УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ СПЕЦИАЛИЗИРОВАННОЙ СЛУЖБЫ ОХРАНЫ ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",80200,Деятельность в области систем охраны,511013100,"Шымкент, Аль-Фарабийский район",310,Крупная организация (501 - 1000 чел.)
020341004923,"Филиал АО ""ВОЕНИЗИРОВАННАЯ ЖЕЛЕЗНОДОРОЖНАЯ ОХРАНА"" В ГОРОДЕ ШЫМКЕНТ",80200,Деятельность в области систем охраны,511013100,"Шымкент, Аль-Фарабийский район",310,Крупная организация (501 - 1000 чел.)
030140004744,"ГОС. УЧРЕЖДЕНИЕ ""ВОЙСКОВАЯ ЧАСТЬ 2024""",84220,Оборонная деятельность,511015100,"Шымкент, Енбекшинский район",310,Крупная организация (501 - 1000 чел.)
030240005191,"АО ""АВИАКОМПАНИЯ ""SCAT""",51211,"Деятельность грузового воздушного транспорта, подчиняющего расписанию",511011100,"Шымкент, Абайский район",310,Крупная компания (от 501 до 1000 чел.)
030940001451,"ТОО ""SAS-TOBE TECHNOLOGIES (САС-ТОБЕ ТЕХНОЛОДЖИС)""",23510,"Производство цемента, включая клинкеры",516059100,АУЛ САСТОБЕ,310,Крупная организация (501 - 1000 чел.)
031040000999,"ТОО ""SMART-OIL""",43130,Разведочное бурение,511015100,"Шымкент, Енбекшинский район",310,Крупная компания (от 501 до 1000 чел.)
031141007896,"Филиал АО ""ЛОКОМОТИВ""-""АРЫССКОЕ ЭКСПЛУАТАЦИОННОЕ ЛОКОМОТИВНОЕ ДЕПО""",52211,Эксплуатация железных дорог,511610000,Г.АРЫСЬ,310,Крупная организация (501 - 1000 чел.)
050340000178,"ТОО ""КАЗАТОМПРОМ-ДЕМЕУ""",46909,Оптовая торговля широким ассортиментом товаров без какой-либо конкретизации,515655100,АУЛ ТАУКЕНТ,310,Крупная компания (от 501 до 1000 чел.)
050840005583,"ТОО ""НУР-СТРОЙ ЛТД""",41202,Строительство нежилых зданий,512610000,Г.ТУРКЕСТАН,310,Крупная организация (501 - 1000 чел.)
060141016392,"Филиал АО ""ВОЛКОВГЕОЛОГИЯ""ГЕОЛОГОРАЗВЕДОЧНАЯ ЭКСПЕДИЦИЯ №5""",71122,Деятельность по проведению геологической разведки и изысканий (без научных исследований и разработок),515655100,АУЛ ТАУКЕНТ,310,Крупная компания (от 501 до 1000 чел.)
