BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
970441000515,"МАНГИСТАУСКАЯ ОБЛАСТНАЯ ДИРЕКЦИЯ ТЕЛЕКОММУНИКАЦИЙ - ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""КАЗАХТЕЛЕКОМ""",61200,Беспроводная телекоммуникационная связь,471010000,г. Актау,305,Крупное предприятие (251 - 500 чел.)
970740000660,"ТОО ""ФОРТ-ШЕВЧЕНКОВСКОЕ ДОЧЕРНЕЕ ПРЕДПРИЯТИЕ"" ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТУПКАРАГАН""",41201,Строительство жилых зданий,475220100,г. Форт-Шевченко,305,Крупное предприятие (251 - 500 чел.)
970840002729,"ТОО ""КАСКОР-СМУ""",41201,Строительство жилых зданий,471010000,г. Актау,305,Крупная компания (251 - 500 чел.)
970940002366,"ТОО ""КРУЗ""",09100,Техническая поддержка при добыче нефти и природного газа,471810000,г. Жанаозен,305,Крупная компания (251 - 500 чел.)
980740002360,"ТОО ""КЕН-ҚҰРЫЛЫС-СЕРВИС""",43999,"Прочие строительные работы, требующие специальных профессий",471810000,г. Жанаозен,305,Крупная компания (251 - 500 чел.)
981240001604,"ТОО ""МУНАЙТЕЛЕКОМ""",61200,Беспроводная телекоммуникационная связь,471010000,г. Актау,305,Крупная компания (251 - 500 чел.)
990340001375,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ОБЛАСТНАЯ ДЕТСКАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ МАНГИСТАУСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,471010000,г. Актау,305,Крупное предприятие (251 - 500 чел.)
990340007170,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЖанаозенСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ МАНГИСТАУСКОЙ ОБЛАСТИ",86210,Общая врачебная практика,471810000,г. Жанаозен,305,Крупное предприятие (251 - 500 чел.)
990440000226,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ОБЛАСТНОЙ ПЕРИНАТАЛЬНЫЙ ЦЕНТР"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ МАНГИСТАУСКОЙ ОБЛАСТИ АКИМАТА МАНГИСТАУСКОЙ ОБЛАСТИ",86102,Деятельность родильных домов,471010000,г. Актау,305,Крупное предприятие (251 - 500 чел.)
990640000095,"ГОС. УЧРЕЖДЕНИЕ ""№2 ЖАЛПЫ БІЛІМ БЕРУ ОРТА МЕКТЕБІ""",85310,Основное и общее среднее образование,475040100,с. КЫЗЫЛТОБЕ,305,Крупное предприятие (251 - 500 чел.)
990740002500,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""АктауСКАЯ ГОРОДСКАЯ СТАНЦИЯ СКОРОЙ И НЕОТЛОЖНОЙ МЕДИЦИНСКОЙ ПОМОЩИ"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ МАНГИСТАУСКОЙ ОБЛАСТИ АКИМАТА МАНГИСТАУСКОЙ ОБЛАСТИ",86900,Прочая деятельность по охране здоровья,471010000,г. Актау,305,Крупное предприятие (251 - 500 чел.)
990740006177,"ГОС. УЧРЕЖДЕНИЕ ""ОТДЕЛЬНЫЙ КОНТРОЛЬНО-ПРОПУСКНОЙ ПУНКТ-ВОИНСКАЯ ЧАСТЬ 2012""",84220,Оборонная деятельность,471010000,г. Актау,305,Крупное предприятие (251 - 500 чел.)
990840003255,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""МАНГИСТАУСКИЙ ПОЛИТЕХНИЧЕСКИЙ КОЛЛЕДЖ"" АКИМАТА МАНГИСТАУСКОЙ ОБЛАСТИ УПРАВЛЕНИЯ ОБРАЗОВАНИЯ МАНГИСТАУСКОЙ ОБЛАСТИ",85322,Среднее специальное образование,471010000,г. Актау,305,Крупное предприятие (251 - 500 чел.)
991140003966,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""ВОИНСКАЯ ЧАСТЬ 6656 ВНУТРЕННИХ ВОЙСК МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",84220,Оборонная деятельность,471010000,г. Актау,305,Крупное предприятие (251 - 500 чел.)
991141005284,"МАНГИСТАУСКИЙ ОБЛАСТНОЙ ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""КАЗПОЧТА""",53100,Почтовые услуги в соответствии с обязательствами по предоставлению услуг в зоне всеобщего охвата,471010000,г. Актау,305,Крупная компания (251 - 500 чел.)
