BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
961140012038,КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ КАРАЖАЛСКАЯ ТЕПЛОЭЛЕКТРОЦЕНТРАЛЬ,35111,Производство электроэнергии тепловыми электростанциями,352010000,Карагандинская область г. КАРАЖАЛ,215,101-150
961240003914,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""АМАНГЕЛЬДИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ОТДЕЛА ОБРАЗОВАНИЯ АКИМАТА АМАНГЕЛЬДИНСКОГО РАЙОНА""",85310,Основное и общее среднее образование,393430100,Костанайская область с. АМАНКЕЛЬДЫ,215,101-150
970140003494,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ШКОЛА ИМЕНИ АБАЯ"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛ ОБРАЗОВАНИЯ ПАНФИЛОВСКОГО РАЙОНА""",85310,Основное и общее среднее образование,195639100,Алматинская область с. КОКТАЛ,215,101-150
970640001288,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""УШАРАЛСКАЯ СРЕДНЯЯ ШКОЛА С ДОШКОЛЬНЫМ МИНИ ЦЕНТРОМ"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛ ОБРАЗОВАНИЯ ПАНФИЛОВСКОГО РАЙОНА""",85310,Основное и общее среднее образование,195657100,Алматинская область с. УШАРАЛ,215,101-150
970740002349,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ШКОЛА ИМЕНИ АСКАРА ИГИБАЕВА""",85310,Основное и общее среднее образование,594251100,Северо-Казахстанская область с. НИКОЛАЕВКА,215,101-150
970941003062,"АКТЮБИНСКИЙ ОБЛАСТНОЙ ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО КАЗЕННОГО ПРЕДПРИЯТИЯ ""ГОСУДАРСТВЕННЫЙ ЦЕНТР ПО ВЫПЛАТЕ ПЕНСИЙ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ И СОЦИАЛЬНОГО РАЗВИТИЯ РЕСПУБЛИКИ КАЗАХСТАН""",65301,Государственное пенсионное обеспечение,151010000,Актюбинская область г. АКТОБЕ,220,151-200
971040002287,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""БУЛДУРТИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА СЫРЫМСКОГО РАЙОННОГО ОТДЕЛА ОБРАЗОВАНИЯ""",85310,Основное и общее среднее образование,275839100,Западно-Казахстанская область с. БУЛДУРТА,215,101-150
980241003217,"ГОРОДСКОЙ ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО КАЗЕННОГО ПРЕДПРИЯТИЯ ""ГОСУДАРСТВЕННЫЙ ЦЕНТР ПО ВЫПЛАТЕ ПЕНСИЙ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ И СОЦИАЛЬНОГО РАЗВИТИЯ РЕСПУБЛИКИ КАЗАХСТАН""",65301,Государственное пенсионное обеспечение,711110000,"г. Астана РАЙОН ""АЛМАТЫ""",215,101-150
980340002277,ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ИМЕНИ КУРМАНГАЗЫ,01450,Разведение овец и коз,234645100,Атырауская область с. ЖЫЛАНДЫ,215,101-150
980440000165,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ОТДЕЛ ВНУТРЕННИХ ДЕЛ ЗЫРЯНОВСКОГО РАЙОНА ДЕПАРТАМЕНТА ВНУТРЕННИХ ДЕЛ ВОСТОЧНО–КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН",84240,Деятельность по обеспечению общественного порядка и безопасности,634820100,Восточно-Казахстанская область г. ЗЫРЯНОВСК,225,201-250
980440002815,ПАВЛОДАРСКАЯ ОБЛАСТНАЯ КОЛЛЕГИЯ АДВОКАТОВ РЕСПУБЛИКИ КАЗАХСТАН,69101,Деятельность коллегий и юридических консультаций адвокатов (включая частно-практикующих адвокатов),551010000,Павлодарская область г. ПАВЛОДАР,220,151-200
980940015280,"ТОО ""АЙДАР""",46499,Оптовая торговля прочими непродовольственными товарами широкого потребления,751310000,г. Алматы АУЭЗОВСКИЙ РАЙОН,220,151-200
981140001105,РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ “УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ДОХОДОВ ПО АЛМАТИНСКОМУ РАЙОНУ ДЕПАРТАМЕНТА ГОСУДАРСТВЕННЫХ ДОХОДОВ ПО ГОРОДУ АСТАНЕ КОМИТЕТА ГОСУДАРСТВЕННЫХ ДОХОДОВ МИНИСТЕРСТВА ФИНАНСОВ РЕСПУБЛИКИ КАЗАХСТАН”,84115,"Деятельность, связанная с налогообложением",711110000,"г. Астана РАЙОН ""АЛМАТЫ""",215,101-150
981140009597,ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ КОМИТЕТ ПО ОХРАНЕ ГОСУДАРСТВЕННОЙ ГРАНИЦЫ РЕСПУБЛИКИ КАЗАХСТАН МИНИСТЕРСТВА ОБОРОНЫ РЕСПУБЛИКИ КАЗАХСТАН,84240,Деятельность по обеспечению общественного порядка и безопасности,751110000,г. Алматы АЛМАЛИНСКИЙ РАЙОН,225,201-250
981241000999,"ЗАПАДНО –КАЗАХСТАНСКИЙ ОБЛАСТНОЙ ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""КАЗАХАВТОДОР"" МИНИСТЕРСТВА ПО ИНВЕСТИЦИЯМ И РАЗВИТИЮ РЕСПУБЛИКИ КАЗАХСТАН",42110,Строительство дорог и автомагистралей,271010000,Западно-Казахстанская область г. УРАЛЬСК,220,151-200
990140001421,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ ""ЭМБИНСКАЯ РАЙОННАЯ БОЛЬНИЦА"" НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""УПРАВЛЕНИЕ ЗДРАВООХРАНЕНИЯ АКТЮБИНСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,154823100,Актюбинская область г. ЭМБА,225,201-250
990340006945,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""СПЕЦИАЛИЗИРОВАННАЯ ШКОЛА ВЫСШЕГО СПОРТИВНОГО МАСТЕРСТВА"" УПРАВЛЕНИЯ ФИЗИЧЕСКОЙ КУЛЬТУРЫ И СПОРТА ГОРОДА АЛМАТЫ",93190,Прочая деятельность в области спорта,751310000,г. Алматы АУЭЗОВСКИЙ РАЙОН,215,101-150
991240003464,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""КОКТАЛЬСКАЯ СРЕДНЯЯ ШКОЛА С ДОШКОЛЬНЫМ МИНИ ЦЕНТРОМ"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛ ОБРАЗОВАНИЯ ПАНФИЛОВСКОГО РАЙОНА""",85310,Основное и общее среднее образование,195639100,Алматинская область с. КОКТАЛ,220,151-200
991241014722,ФИЛИАЛ В Г АЛМАТЫ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ ЦЕНТРА ИНФОРМАТИЗАЦИИ ФИНАНСОВЫХ СИСТЕМ,62090,Другие виды деятельности в области информационных технологий и компьютерных систем,751110000,г. Алматы АЛМАЛИНСКИЙ РАЙОН,220,151-200
БИН,Наименование компании,ОКЭД,Вид деятельности предприятия,КАТО,Населённый пункт,КРП,Количество занятых на предприятии
000140002841,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ДЕТСКИЙ САД ""ИСКОРКА"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛ ОБРАЗОВАНИЯ ГОРОДА КАПШАГАЙ""",85100,Дошкольное (доначальное) образование,191610000,Алматинская область г. КАПЧАГАЙ,160,51-100
000140003166,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ЖАНАМИНСКАЯ КАЗАХСКАЯ СРЕДНЯЯ ШКОЛА С ДОШКОЛЬНЫМ МИНИЦЕНТРОМ"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛ ОБРАЗОВАНИЯ АЛАКОЛЬСКОГО РАЙОНА""",85310,Основное и общее среднее образование,193451100,Алматинская область с. ЖАНАМА,160,51-100
000440001785,УРАЛЬСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ПО ОХРАНЕ ЛЕСОВ И ЖИВОТНОГО МИРА,84120,"Регулирование деятельности учреждений, обеспечивающих медицинское обслуживание, образование, культурное обслуживание и другие социальные услуги, кроме социального обеспечения",271010000,Западно-Казахстанская область г. УРАЛЬСК,160,51-100
000440001854,АКЖАИКСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ПО ОХРАНЕ ЛЕСОВ И ЖИВОТНОГО МИРА,84120,"Регулирование деятельности учреждений, обеспечивающих медицинское обслуживание, образование, культурное обслуживание и другие социальные услуги, кроме социального обеспечения",276233100,Западно-Казахстанская область с. АКЖАИК,160,51-100
000440001903,ЯНВАРЦЕВСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ПО ОХРАНЕ ЛЕСОВ И ЖИВОТНОГО МИРА,84120,"Регулирование деятельности учреждений, обеспечивающих медицинское обслуживание, образование, культурное обслуживание и другие социальные услуги, кроме социального обеспечения",274479100,Западно-Казахстанская область с. ЯНВАРЦЕВО,160,51-100
000440001943,ТАЙПАКСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ПО ОХРАНЕ ЛЕСОВ И ЖИВОТНОГО МИРА,84120,"Регулирование деятельности учреждений, обеспечивающих медицинское обслуживание, образование, культурное обслуживание и другие социальные услуги, кроме социального обеспечения",273273100,Западно-Казахстанская область с. ТАЙПАК,160,51-100
000440002070,ЧАПАЕВСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ПО ОХРАНЕ ЛЕСОВ И ЖИВОТНОГО МИРА,84120,"Регулирование деятельности учреждений, обеспечивающих медицинское обслуживание, образование, культурное обслуживание и другие социальные услуги, кроме социального обеспечения",273230100,Западно-Казахстанская область с. ЧАПАЕВ,160,51-100
000440002129,БУРЛИНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ПО ОХРАНЕ ЛЕСОВ И ЖИВОТНОГО МИРА,84120,"Регулирование деятельности учреждений, обеспечивающих медицинское обслуживание, образование, культурное обслуживание и другие социальные услуги, кроме социального обеспечения",273620100,Западно-Казахстанская область г. АКСАЙ,160,51-100
000440003484,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ШКОЛА СЕЛА БЕРИКТАС"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛА ОБРАЗОВАНИЯ ЖАМБЫЛСКОГО РАЙОНА АЛМАТИНСКОЙ ОБЛАСТИ""",85310,Основное и общее среднее образование,194241100,Алматинская область с. БЕРИКТАС,160,51-100
000540003061,ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ТАЛДЫКОРГАНСКОЕ ЛЕСНОЕ ХОЗЯЙСТВА УПРАВЛЕНИЯ ПРИРОДНЫХ РЕСУРСОВ И РЕГУЛИРОВАНИЯ ПРИРОДОПОЛЬЗОВАНИЯ АЛМАТИНСКОЙ ОБЛАСТИ,84130,Регулирование и содействие эффективному ведению экономической деятельности,191010000,Алматинская область г. ТАЛДЫКОРГАН,160,51-100
000540003100,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ШКОЛА СЕЛА УЛЬГУЛИ С НАЧАЛЬНОЙ ШКОЛОЙ АКДАЛА"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛА ОБРАЗОВАНИЯ ЖАМБЫЛСКОГО РАЙОНА АЛМАТИНСКОЙ ОБЛАСТИ""",85310,Основное и общее среднее образование,194273100,Алматинская область с. УЛЬГИЛИ,160,51-100
000540003266,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ОСНОВНАЯ СРЕДНЯЯ ШКОЛА СЕЛА ЕНБЕКШИАРАЛ"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛА ОБРАЗОВАНИЯ ЖАМБЫЛСКОГО РАЙОНА АЛМАТИНСКОЙ ОБЛАСТИ""",85310,Основное и общее среднее образование,194253200,Алматинская область с. ЕНБЕКШИАРАЛ,160,51-100
001241003752,КАЗАХСТАНСКИЙ ФИЛИАЛ МОСКОВСКОГО ГОСУДАРСТВЕННОГО УНИВЕРСИТЕТА ИМЕНИ М В ЛОМОНОСОВА,85420,Высшее образование,711110000,"г. Астана РАЙОН ""АЛМАТЫ""",160,51-100
021040003852,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ЖУРАВЛЕВСКАЯ СРЕДНЯЯ ШКОЛА"" АКИМАТА БУЛАНДЫНСКОГО РАЙОНА",85310,Основное и общее среднее образование,114039100,Акмолинская область с. ЖУРАВЛЕВКА,160,51-100
021140003668,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ШКОЛА СЕЛА КАЙНАЗАР"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛА ОБРАЗОВАНИЯ ЖАМБЫЛСКОГО РАЙОНА АЛМАТИНСКОЙ ОБЛАСТИ""",85310,Основное и общее среднее образование,194253300,Алматинская область с. КАЙНАЗАР,160,51-100
050940010216,"ТОО ""АКАДЕМИЯ ИСКУССТВ ГОРОДА АСТАНА""",85520,Образование в сфере культуры,711310000,"г. Астана РАЙОН ""САРЫАРКА""",160,51-100
060441013160,"ФИЛИАЛ ""СИГНАЛ"" РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""РЕЗЕРВ"" КОМИТЕТА ПО ГОСУДАРСТВЕННЫМ МАТЕРИАЛЬНЫМ РЕЗЕРВАМ МИНИСТЕРСТВА НАЦИОНАЛЬНОЙ ЭКОНОМИКИ РЕСПУБЛИКИ КАЗАХСТАН",52103,Складирование и хранение продовольственных товаров,271010000,Западно-Казахстанская область г. УРАЛЬСК,160,51-100
071240011592,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ДЕТСКИЙ САД ""БОТА"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""КАРАСАЙСКИЙ РАЙОННЫЙ ОТДЕЛ ОБРАЗОВАНИЯ""",85100,Дошкольное (доначальное) образование,195259100,Алматинская область с. УШКОНЫР,160,51-100
081040002835,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ ПО ФИНАНСОВОМУ МОНИТОРИНГУ МИНИСТЕРСТВА ФИНАНСОВ РЕСПУБЛИКИ КАЗАХСТАН""",84111,Деятельность республиканских органов управления,711210000,"г. Астана РАЙОН ""ЕСИЛЬ""",160,51-100
081040010451,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ДОСТЫКСКАЯ СРЕДНЯЯ ШКОЛА С ДОШКОЛЬНЫМ МИНИЦЕНТРОМ"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛ ОБРАЗОВАНИЯ АЛАКОЛЬСКОГО РАЙОНА""",85310,Основное и общее среднее образование,193443100,Алматинская область с. ДОСТЫК,160,51-100
090140007610,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ДЕТСКИЙ САД ""БАЛДАУРЕН"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛ ОБРАЗОВАНИЯ ГОРОДА КАПШАГАЙ""",85100,Дошкольное (доначальное) образование,191610000,Алматинская область г. КАПЧАГАЙ,160,51-100
090140017241,"ОБЩЕСТВЕННОЕ ОБЪЕДИНЕНИЕ ""КОНГРЕСС АЗЕРБАЙДЖАНЦЕВ ""ТУРАН""",94990,"Деятельность прочих общественных организаций, не включенных в другие группировки",751710000,г. Алматы МЕДЕУСКИЙ РАЙОН,160,51-100
100540002906,"ЧАСТНОЕ УЧРЕЖДЕНИЕ ""МНОГОПРОФИЛЬНЫЙ КОЛЛЕДЖ ""БОЛАШАК""",85321,Профессионально-техническое образование,151010000,Актюбинская область г. АКТОБЕ,160,51-100
100940010654,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ДЕТСКИЙ САД ""АЙГОЛЕК"" ГОРОДА КАСКЕЛЕН ПРИ АКИМАТЕ КАРАСАЙСКОГО РАЙОНА"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""КАРАСАЙСКИЙ РАЙОННЫЙ ОТДЕЛ ОБРАЗОВАНИЯ""",85100,Дошкольное (доначальное) образование,195220100,Алматинская область г. КАСКЕЛЕН,160,51-100
120240024355,"ТОО ""АЛМАТИНСКАЯ ПТИЦЕФАБРИКА СУНКАР""",01472,Производство яиц,194283200,Алматинская область с. КАСЫМБЕК,160,51-100
120340011149,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ ""МУГАЛЖАРСКАЯ РАЙОННАЯ ВЕТЕРИНАРНАЯ СТАНЦИЯ"" НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""МУГАЛЖАРСКИЙ РАЙОННЫЙ ОТДЕЛ СЕЛЬСКОГО ХОЗЯЙСТВА И ВЕТЕРИНАРИИ""",75000,Ветеринарная деятельность,154820100,Актюбинская область г. КАНДЫАГАШ,160,51-100
120340023043,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ВЕТЕРИНАРНАЯ СТАНЦИЯ С ВЕТЕРИНАРНЫМИ ПУНКТАМИ"" АКИМАТА КОКСУСКОГО РАЙОНА",75000,Ветеринарная деятельность,194830100,Алматинская область с. БАЛПЫК БИ,160,51-100
120940003813,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ПИДЖИМСКАЯ СРЕДНЯЯ ШКОЛА"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛ ОБРАЗОВАНИЯ ПАНФИЛОВСКОГО РАЙОНА""",85310,Основное и общее среднее образование,195645100,Алматинская область с. ПИДЖИМ,160,51-100
130140022931,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ДЕТСКИЙ САД ""АЙГӨЛЕК"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛА ОБРАЗОВАНИЯ ЖАМБЫЛСКОГО РАЙОНА АЛМАТИНСКОЙ ОБЛАСТИ""",85100,Дошкольное (доначальное) образование,194230200,Алматинская область с. ЖАНАКУРЫЛЫС,160,51-100
130241008073,"ФИЛИАЛ ДОЧЕРНЕГО БАНКА АКЦИОНЕРНОГО ОБЩЕСТВА ""ХОУМ КРЕДИТ ЭНД ФИНАНС БАНК"" В ГОРОДЕ АКТАУ",64191,"Деятельность банков, вексельных контор",471010000,Мангистауская область г. АКТАУ,160,51-100
130640007956,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ДЕТСКИЙ САД ""АҚДИДАР"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛ ОБРАЗОВАНИЯ ГОРОДА КАПШАГАЙ""",85100,Дошкольное (доначальное) образование,191610000,Алматинская область г. КАПЧАГАЙ,160,51-100
130640019018,"РЕСПУБЛИКАНСКОЕ ОБЩЕСТВЕННОЕ ОБЪЕДИНЕНИЕ ""КАЗАХСТАНСКОЕ СООБЩЕСТВО ХАДЖИ""",94990,"Деятельность прочих общественных организаций, не включенных в другие группировки",711310000,"г. Астана РАЙОН ""САРЫАРКА""",160,51-100
131040016594,ПАЛАТА ПРЕДПРИНИМАТЕЛЕЙ ПАВЛОДАРСКОЙ ОБЛАСТИ,94120,Деятельность профессиональных организаций,551010000,Павлодарская область г. ПАВЛОДАР,160,51-100
131040017716,ПАЛАТА ПРЕДПРИНИМАТЕЛЕЙ КЫЗЫЛОРДИНСКОЙ ОБЛАСТИ,94990,"Деятельность прочих общественных организаций, не включенных в другие группировки",431010000,Кызылординская область г. КЫЗЫЛОРДА,160,51-100
131040018190,ПАЛАТА ПРЕДПРИНИМАТЕЛЕЙ АКТЮБИНСКОЙ ОБЛАСТИ,94120,Деятельность профессиональных организаций,151010000,Актюбинская область г. АКТОБЕ,160,51-100
131040024621,ПАЛАТА ПРЕДПРИНИМАТЕЛЕЙ АТЫРАУСКОЙ ОБЛАСТИ,94990,"Деятельность прочих общественных организаций, не включенных в другие группировки",231010000,Атырауская область г. АТЫРАУ,160,51-100
131041000023,"УРАЛЬСКИЙ ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""КАЗАЭРОНАВИГАЦИЯ"" КОМИТЕТА ГРАЖДАНСКОЙ АВИАЦИИ МИНИСТЕРСТВА ПО ИНВЕСТИЦИЯМ И РАЗВИТИЮ РЕСПУБЛИКИ КАЗАХСТАН",52231,Регулирование использования воздушного пространства,276269100,Западно-Казахстанская область с. HОВАЯ ЖИЗНЬ,160,51-100
140740007456,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ҚОҒАМДЫҚ КЕЛІСІМ"" ПРИ ПРЕЗИДЕНТЕ РЕСПУБЛИКИ КАЗАХСТАН",70210,Деятельность по взаимоотношениям и связью с общественностью,711210000,"г. Астана РАЙОН ""ЕСИЛЬ""",160,51-100
141040016066,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""НОВАЯ КАЗАХСКАЯ СРЕДНЯЯ ШКОЛА НА СТАНЦИИ ШАМАЛГАН"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""КАРАСАЙСКИЙ РАЙОННЫЙ ОТДЕЛ ОБРАЗОВАНИЯ""",85310,Основное и общее среднее образование,195237100,Алматинская область СТ.ШАМАЛГАН,160,51-100
150440022946,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ОБЛАСТНОЙ ДЕТСКИЙ РЕАБИЛИТАЦИОННЫЙ ЦЕНТР ""КАРАКЫСТАК"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""УПРАВЛЕНИЕ ЗДРАВООХРАНЕНИЯ АЛМАТИНСКОЙ ОБЛАСТИ""",86109,"Деятельность других лечебных учреждений, имеющих стационары",194251100,Алматинская область с. КАРАКАСТЕК,160,51-100
150541014032,"ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСТ МҰНАЙ СЕРВИС"" В ГОРОДЕ УРАЛЬСК",78300,Деятельность прочих организаций по работе с персоналом,276253100,Западно-Казахстанская область с. ПОДСТЕПНОЕ,160,51-100
150640018340,"ТОО ""ФИРКРОФТ КЗ""",70220,Консультирование по вопросам коммерческой деятельности и управления,231010000,Атырауская область г. АТЫРАУ,160,51-100
150640019498,"ТОО ""JDSMART ENGINEERING""(ДЖЕЙДИСМАРТ ИНЖИНИРИНГ)",33200,Монтаж промышленной техники и оборудования,751410000,г. Алматы БОСТАНДЫКСКИЙ РАЙОН,160,51-100
150640019676,"ТОО ""ЮРИДИЧЕСКОЕ АГЕНТСТВО ""ПРАВОЗАЩИТА""",96090,"Предоставление прочих услуг, не включенных в другие группировки",751710000,г. Алматы МЕДЕУСКИЙ РАЙОН,160,51-100
150640022448,"ТОО ""САРЫАРКА БАЗАЛЬТ""",64200,Деятельность холдинговых компаний,351013100,Карагандинская область РАЙОН ИМ.КАЗЫБЕК БИ,160,51-100
150640022606,"ТОО ""PIPE-PLAST COMPANY""",32999,Производство прочих изделий,196830100,Алматинская область с. ОТЕГЕН БАТЫРА,160,51-100
150640022725,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ЯСЛИ-САД ""АЛТЫН ҰЯ"" ЖАНИБЕКСКОГО РАЙОННОГО ОТДЕЛА ОБРАЗОВАНИЯ",85100,Дошкольное (доначальное) образование,274230100,Западно-Казахстанская область с. ЖАНИБЕК,160,51-100
150640022795,"ТОО ""МОНТАЖСБЫТ""",46909,Оптовая торговля широким ассортиментом товаров без какой-либо конкретизации,751410000,г. Алматы БОСТАНДЫКСКИЙ РАЙОН,160,51-100
400440000027,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ШКОЛА ИМЕНИ СУЮНБАЯ С УШБУЛАКСКОЙ НАЧАЛЬНОЙ ШКОЛОЙ"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛА ОБРАЗОВАНИЯ ЖАМБЫЛСКОГО РАЙОНА АЛМАТИНСКОЙ ОБЛАСТИ""",85310,Основное и общее среднее образование,194251100,Алматинская область с. КАРАКАСТЕК,160,51-100
550940000015,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ШКОЛА СЕЛА КАСЫМБЕК"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛА ОБРАЗОВАНИЯ ЖАМБЫЛСКОГО РАЙОНА АЛМАТИНСКОЙ ОБЛАСТИ""",85310,Основное и общее среднее образование,194283200,Алматинская область с. КАСЫМБЕК,160,51-100
