BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
011241003030,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""КАЗАКСТАН ТЕМIР ЖОЛЫ""- ""НИКЕЛЬТАУСКАЯ ДИСТАНЦИЯ ПУТИ""",49200,Грузовой ж/д транспорт,156033800,Актюбинская область с. ТАССАЙ,305,Крупная организация (251 - 500 чел.)
011241007241,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""АКТОБИНСКОЕ ОТДЕЛЕНИЕ ДОРОГИ""",49200,Грузовой ж/д транспорт,151010000,"Актюбинская область, г. АКТОБЕ",311,Крупная компания (от 1001 чел.)
011241008130,"ФИЛИАЛ ЗАКРЫТОГО АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНАЯ КОМПАНИЯ"" ""КАЗАКСТАН ТЕМІР ЖОЛЫ""-""БЕСКОЛЬСКАЯ ДИСТАНЦИЯ ПУТИ""",52211,Эксплуатация железных дорог,193439200,Алматинская область с. БЕСКОЛЬ,305,Крупная организация (251 - 500 чел.)
011241008204,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ""-""СЕМИПАЛАТИНСКОЕ ОТДЕЛЕНИЕ ДОРОГИ""",49200,Грузовой ж/д транспорт,632810000,"Восточно-Казахстанская область, г. СЕМЕЙ",310,Крупное предприятие (501 - 1000 чел.)
020141003353,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""КАЗАКСТАН ТЕМIР ЖОЛЫ""-""ШАЛКАРСКАЯ ДИСТАНЦИЯ ЭЛЕКТРОСНАБЖЕНИЯ""",49200,Грузовой ж/д транспорт,156420100,"Актюбинская область, г. ШАЛКАР",215,Средние предприятия (от 101 до 150 чел.)
031141004554,"ФИЛИАЛ АО ""ЛОКОМОТИВ"" ""МАТАЙСКОЕ ЭКСПЛУАТАЦИОННОЕ ЛОКОМОТИВНОЕ ДЕПО""",49200,Грузовой ж/д транспорт,193269100,"Алматинская область, П. МАТАЙ",310,Крупное предприятие (501 - 1000 чел.)
031141007172,"ФИЛИАЛ АО ""ЛОКОМОТИВ""-""ЖЕМСКОЕ ЭКСПЛУАТАЦИОННОЕ ЛОКОМОТИВНОЕ ДЕПО""",49200,Грузовой ж/д транспорт,154823100,"Актюбинская область, г. ЭМБА",310,Крупное предприятие (501 - 1000 чел.)
031241000644,"АКТЮБИНСКИЙ ФИЛИАЛ АО ""ҚАЗТЕМІРТРАНС""",49200,Грузовой ж/д транспорт,151010000,"Актюбинская область, г. АКТОБЕ",160,Малое предприятие (от 51 до 100 чел.)
031241000654,"ШЫМКЕНТСКИЙ ФИЛИАЛ АО ""КАЗТЕМІРТРАНС""",49200,Грузовой ж/д транспорт,511013100,"Южно-Казахстанская область, АЛЬ-ФАРАБИЙСКИЙ РАЙОН",160,Малое предприятие (от 51 до 100 чел.)
031241000743,"АКМОЛИНСКИЙ ФИЛИАЛ АО ""ҚАЗТЕМІРТРАНС""",49200,Грузовой ж/д транспорт,111010000,"Акмолинская область, г. КОКШЕТАУ",160,Малое предприятие (от 51 до 100 чел.)
