BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
080540010663,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""АТЫРАУСКИЙ ОБЛАСТНОЙ ЦЕНТР САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОЙ ЭКСПЕРТИЗЫ"" КОМИТЕТА ГОСУДАРСТВЕННОГО САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО НАДЗОРА МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",71201,Деятельность санитарно-эпидемиологических учреждений,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
081040001202,"ГОС. УЧРЕЖДЕНИЕ ""СЛУЖБА ПОЖАРОТУШЕНИЯ И АВАРИЙНО-СПАСАТЕЛЬНЫХ РАБОТ"" ДЕПАРТАМЕНТА ПО ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ АТЫРАУСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ПО ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ РЕСПУБЛИКИ КАЗАХСТАН",84250,Деятельность по обеспечению безопасности в чрезвычайных ситуациях,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
081240009857,"ТОО ""АТЫРАУЭНЕРГОСАТУ""",35140,Продажа электроэнергии потребителю,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
090141005590,"ФИЛИАЛ ""ЭН СИ ПРОДАКШН ОПЕРЕЙШНС КОМПАНИ БИ.ВИ.""",71122,Деятельность по проведению геологической разведки и изысканий (без научных исследований и разработок),231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
090440004290,"ТОО ""OZEN PORT PRODUCTION BASE""",42990,"Строительство прочих инженерных сооружений, не включенных в другие группировки",231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
090441009019,"ФИЛИАЛ АО ""ҚАЗМҰНАЙГАЗ ӨНІМДЕРІ"" ПО АТЫРАУСКОЙ ОБЛАСТИ",47300,Розничная торговля топливом в специализированных магазинах,231010000,г. Атырау,305,Крупная компания (251 - 500 чел.)
091041009730,"ФИЛИАЛ ЮРИДИЧЕСКОГО ЛИЦА ""МАКАТСКОЕ ЛОКОМОТИВОРЕМОНТНОЕ ДЕПО"" ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ҚАМҚОР ЛОКОМОТИВ""",49100,"Пассажирский железнодорожный транспорт, междугородний",235230100,Атырауская область п. МАКАТ,305,Крупная компания (251 - 500 чел.)
100241007446,"КАЗАХСТАНСКИЙ ФИЛИАЛ ""SINOPEC ENGINEERING (GROUP) CO.,LTD""",41201,Строительство жилых зданий,231010000,г. Атырау,305,Крупная компания (251 - 500 чел.)
100940002277,"АО ""МАТЕН ПЕТРОЛЕУМ""",06100,Добыча сырой нефти и попутного газа,231010000,г. Атырау,305,Крупная компания (251 - 500 чел.)
101040008662,"ТОО ""ТОРГОВО-РАЗВЛЕКАТЕЛЬНЫЙ ЦЕНТР ""ТАМАША""",68200,Аренда и эксплуатация собственной или арендуемой недвижимости,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
101041017528,"АТЫРАУСКИЙ ПРОИЗВОДСТВЕННЫЙ ФИЛИАЛ АО ""КАЗТРАНСГАЗ АЙМАҚ""",46712,Оптовая торговля природным (горючим) газом,231010000,г. Атырау,305,Крупная компания (251 - 500 чел.)
101241018791,"ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""KAZMUNAISERVICES & CONTRACTING"" (КАЗМУНАЙСЕРВИСИС ЭНД КОНТРАКТИНГ) В ГОРОДЕ АТЫРАУ",46909,Оптовая торговля широким ассортиментом товаров без какой-либо конкретизации,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
110140007964,"ГОС. УЧРЕЖДЕНИЕ ""КАНЦЕЛЯРИЯ АТЫРАУСКОГО ОБЛАСТНОГО СУДА ДЕПАРТАМЕНТА ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ СУДОВ ПРИ ВЕРХОВНОМ СУДЕ РЕСПУБЛИКИ КАЗАХСТАН (АППАРАТА ВЕРХОВНОГО СУДА РЕСПУБЛИКИ КАЗАХСТАН)""",84230,Деятельность в области юстиции и правосудия,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
110441009848,"ФИЛИАЛ ТОО ""ЕВРАЗИЯСТРОЙКАПИТАЛ 2007"" В ГОРОДЕ АТЫРАУ",41202,Строительство нежилых зданий,231039100,Атырауская область с. ГЕОЛОГ,305,Крупное предприятие (251 - 500 чел.)
111241022781,"ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТР ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ"" КОМИТЕТА ПО КОНТРОЛЮ АВТОМАТИЗАЦИИ ГОСУДАРСТВЕННЫХ УСЛУГ И КООРДИНАЦИИ ДЕЯТЕЛЬНОСТИ ЦЕНТРОВ ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ МИНИСТЕРСТВА ТРАНСПОРТА И КОММУНИКАЦИЙ РЕСПУБЛИКИ КАЗАХСТАН ПО АТЫРАУСКОЙ ОБЛАСТИ",84112,Деятельность региональных органов управления,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
121042018525,"ПРЕДСТАВИТЕЛЬСТВО ТОО ""СТАМГАЗСТРОЙ"" В ГОРОДЕ АТЫРАУ",41201,Строительство жилых зданий,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
121240016248,"ТОО ""АТЫРАУ-АКПАРАТ""",58130,Издание газет,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
121241017449,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""УКРУПНЕННАЯ АТЫРАУСКАЯ ДИСТАНЦИЯ ПУТИ""",49200,Грузовой железнодорожный транспорт,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
130240001348,"ТОО ""СONSOLIDATED CONTRACTORS-KAZAKHSTAN"" (КОНСОЛИДЕЙТЕД КОНТРАКТОРС-КАЗАХСТАН)",41201,Строительство жилых зданий,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
131040025975,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""МАКАТСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АТЫРАУСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,235230100,Атырауская область п. МАКАТ,305,Крупное предприятие (251 - 500 чел.)
131140013192,"ТОО ""ALE HEAVYLIFT (KAZAKHSTAN)"" (АЛЕ ХЕВИЛИФТ (КАЗАХСТАН))",42990,"Строительство прочих инженерных сооружений, не включенных в другие группировки",231039100,Атырауская область с. ГЕОЛОГ,305,Крупная компания (251 - 500 чел.)
140641020851,"АТЫРАУСКИЙ ОБЛАСТНОЙ ФИЛИАЛ РЕСПУБЛИКАНСКОГО ОБЩЕСТВЕННОГО ОБЪЕДИНЕНИЯ ""ОТРАСЛЕВОЙ ПРОФЕССИОНАЛЬНЫЙ СОЮЗ РАБОТНИКОВ НЕФТЕГАЗОВОГО КОМПЛЕКСА""",94200,Деятельность профсоюзов,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
141140002664,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ ГОСУДАРСТВЕННЫХ ДОХОДОВ ПО АТЫРАУСКОЙ ОБЛАСТИ КОМИТЕТА ГОСУДАРСТВЕННЫХ ДОХОДОВ МИНИСТЕРСТВА ФИНАНСОВ РЕСПУБЛИКИ КАЗАХСТАН""",84115,"Деятельность, связанная с налогообложением",231010000,г. Атырау,305,Крупные предприятия
150441026964,"ПРОИЗВОДСТВЕННЫЙ ФИЛИАЛ АТЫРАУ ТОО ""КАЗТРАНСГАЗ ӨНІМДЕРІ""",47300,Розничная торговля топливом в специализированных магазинах,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
150441034013,"ФИЛИАЛ ТОО ""А-ТА СТРОЙ"" В Г. АТЫРАУ",41201,Строительство жилых зданий,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
940840000806,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""АТЫРАУСКИЙ ОБЛАСТНОЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АТЫРАУСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
940940000334,"ГОС. УЧРЕЖДЕНИЕ ""ПРОКУРАТУРА АТЫРАУСКОЙ ОБЛАСТИ""",84230,Деятельность в области юстиции и правосудия,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
941141001282,"ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕНКО-КАТ"" В ГОРОДЕ АТЫРАУ",41202,Строительство нежилых зданий,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
950740001056,"ТОО ""ФИРМА АТК""",41201,Строительство жилых зданий,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
951240000809,"АО ""АТМА - АЭРОПОРТ АТЫРАУ И ПЕРЕВОЗКИ""",52239,"Прочая деятельность, относящаяся к пассажирским и грузовым перевозкам",231010000,г. Атырау,305,Крупная компания (251 - 500 чел.)
961040000040,"АО ""МЕЖДУНАРОДНЫЙ АЭРОПОРТ ""АТЫРАУ""",52239,"Прочая деятельность, относящаяся к пассажирским и грузовым перевозкам",231010000,г. Атырау,305,Крупная компания (251 - 500 чел.)
970340000427,"АО ""КАСПИЙСКИЙ ТРУБОПРОВОДНЫЙ КОНСОРЦИУМ - К""",49500,Транспортирование по трубопроводу,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
970541000638,"АТЫРАУСКИЙ ОБЛАСТНОЙ ФИЛИАЛ №149900 АКЦИОНЕРНОГО ОБЩЕСТВА ""НАРОДНЫЙ СБЕРЕГАТЕЛЬНЫЙ БАНК КАЗАХСТАНА""",64192,Деятельность сберегательных банков,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
970641000146,"ЗАПАДНЫЙ ФИЛИАЛ АО ""КАЗТРАНСОЙЛ""",49500,Транспортирование по трубопроводу,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
980441001505,"ФИЛИАЛ КОРПОРАЦИИ ""БЕЙКЕР ХЬЮЗ СЕРВИСЕЗ ИНТЕРНЕШНЛ, ИНК. /BAKER HUGHES SERVICES INTERNATIONAL, INC./"" В КАЗАХСТАНЕ",09100,Техническая поддержка при добыче нефти и природного газа,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
980441003204,"КАЗАХСТАНСКИЙ ФИЛИАЛ КОМПАНИИ ""НАБОРЗ ДРИЛЛИНГ ИНТЕРНЭШНЛ ЛИМИТЕД""",94120,Деятельность профессиональных организаций,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
980740002201,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""ВОИНСКАЯ ЧАСТЬ 5546 ВНУТРЕННИХ ВОЙСК МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",84220,Оборонная деятельность,231037300,Атырауская область а. ВОДНИКОВО,305,Крупное предприятие (251 - 500 чел.)
990140001382,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""АТЫРАУСКАЯ ОБЛАСТНАЯ ДЕТСКАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АТЫРАУСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
990240002443,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""АТЫРАУСКИЙ ОБЛАСТНОЙ РОДИЛЬНЫЙ ДОМ"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АТЫРАУСКОЙ ОБЛАСТИ""",86102,Деятельность родильных домов,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
990240002691,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""АТЫРАУСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №1"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АТЫРАУСКОЙ ОБЛАСТИ",86220,Специальная врачебная практика,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
990441007784,"АТЫРАУСКИЙ ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРУП 4 СЕКУРИКОР КАЗАХСТАН""",80100,Деятельность частных охранных служб,231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
990640000789,"ТОО ""ДЕНХОЛМ-ЖОЛДАС""",43999,"Прочие строительные работы, требующие специальных профессий",231010000,г. Атырау,305,Крупное предприятие (251 - 500 чел.)
990640002359,"ТОО ""АТАБА""",46909,Оптовая торговля широким ассортиментом товаров без какой-либо конкретизации,231010000,г. Атырау,305,Крупная компания (251 - 500 чел.)
990741002289,"ФИЛИАЛ АО ""ӨРТ СӨНДІРУШІ"" АТЫРАУСКОЙ ОБЛАСТИ",84250,Деятельность по обеспечению безопасности в чрезвычайных ситуациях,231010000,г. Атырау,305,Крупная компания (251 - 500 чел.)
990940000758,"ТОО ""ҒИМАРАТ""",42990,"Строительство прочих инженерных сооружений, не включенных в другие группировки",233620100,Атырауская область г. КУЛЬСАРЫ,305,Крупная компания (251 - 500 чел.)
991240000836,"ТОО ""KAZPETROTRANS""",52291,Транспортно-экспедиционные услуги,231039200,Атырауская область с. БИРЛИК,305,Крупное предприятие (251 - 500 чел.)
